,name,code,2016 매출,2017 매출,2018 매출,2019 매출,2020 매출,매출 증가 Check,2016 영업이익,2017 영업이익,2018 영업이익,2019 영업이익,2020 영업이익,영업이익 Check,영업이익 증가 Check,2016 ROE,2017 ROE,2018 ROE,2019 ROE,2020 ROE,ROE 평균 check,2016 배당금,2017 배당금,2018 배당금,2019 배당금,2020 배당금,배당금증가 Check,현금배당수익률,배당 checker,Unnamed: 1_level_1 매출,Unnamed: 1_level_1 영업이익,Unnamed: 1_level_1 ROE,Unnamed: 1_level_1 배당금,Unnamed: 2_level_1 매출,Unnamed: 3_level_1 매출,Unnamed: 2_level_1 영업이익,Unnamed: 3_level_1 영업이익,Unnamed: 2_level_1 ROE,Unnamed: 3_level_1 ROE,error code,2021 매출,2021 영업이익,2021 ROE,2021 배당금,Unnamed: 2_level_1 배당금,Unnamed: 4_level_1 매출,Unnamed: 5_level_1 매출,Unnamed: 4_level_1 영업이익,Unnamed: 5_level_1 영업이익,Unnamed: 4_level_1 ROE,Unnamed: 5_level_1 ROE,2015 매출,2015 영업이익,2015 ROE,2015 배당금
1202,화일약품,061250,1115.0,1025.0,1021.0,1087.0,1236.0,CHECK,25.0,54.0,69.0,41.0,46.0,True,False,6.42,2.69,5.09,2.9,2.03,False,50.0,50.0,50.0,42.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,효성오앤비,097870,,344.0,302.0,284.0,293.0,False,,61.0,40.0,15.0,20.0,True,False,,8.86,6.49,3.01,2.61,False,,239.0,0.0,0.0,100.0,False,,False,,,,,,,,,,,,301.0,16.0,3.59,,,,,,,,,,,,
1204,휴럼,353190,188.0,452.0,456.0,667.0,768.0,True,-16.0,35.0,-27.0,51.0,74.0,False,False,-71.93,33.33,-18.5,,41.13,False,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,휴온스,243070,1690.0,2848.0,3286.0,3650.0,4067.0,True,215.0,362.0,453.0,484.0,541.0,True,True,,32.39,31.64,21.36,25.66,True,0.0,342.0,602.0,579.0,546.0,False,0.88,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,휴젤,145020,1242.0,1821.0,1824.0,2046.0,2110.0,True,633.0,1019.0,602.0,681.0,781.0,True,False,18.79,15.36,9.8,6.25,5.81,True,0.0,0.0,0.0,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,도부마스크,227420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1208,디피코,163430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1209,메디쎄이,200580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1210,빅텐츠,210120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1211,썬테크,217320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1212,씨알푸드,236030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1213,아퓨어스,149300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1214,안지오랩,251280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1215,엔에스엠,238170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1216,엔에스컴퍼니,224760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1217,엘에이티,311060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1218,유비온,084440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1219,이앤에치,341310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1220,지오씨,135160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 57, in checker
    tmp_data = get_data(df.loc[i, ""code""])
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 19, in get_data
    encparam = re_enc.search(html).group(1)
AttributeError: 'NoneType' object has no attribute 'group'
",,,,,,,,,,,,,,,
1221,AK홀딩스,006840,29218.0,33925.0,37112.0,37595.0,26200.0,False,2137.0,2656.0,2697.0,1313.0,-2216.0,False,False,12.19,15.07,13.82,3.38,-20.57,False,550.0,650.0,750.0,750.0,400.0,False,1.59,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,CJ,001040,239542.0,268986.0,295234.0,337797.0,319991.0,CHECK,12529.0,13260.0,13325.0,15092.0,13903.0,True,False,6.08,12.1,6.91,6.24,1.89,False,1350.0,1450.0,1450.0,1850.0,2000.0,True,2.17,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,CJ씨푸드,011150,1737.0,1646.0,1507.0,1492.0,1490.0,False,59.0,66.0,41.0,37.0,40.0,True,False,10.21,7.96,3.54,2.9,3.23,False,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,DB금융투자,016610,13254.0,9099.0,8487.0,9920.0,15903.0,CHECK,98.0,224.0,864.0,874.0,1366.0,True,True,0.02,0.73,8.58,7.15,12.86,False,0.0,100.0,250.0,250.0,300.0,True,6.44,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,DGB금융지주,139130,36550.0,36418.0,41575.0,49550.0,58760.0,CHECK,3869.0,4092.0,3334.0,4057.0,4900.0,True,False,8.03,7.97,9.25,6.88,6.93,False,300.0,340.0,360.0,410.0,390.0,False,5.74,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,HDC,012630,47499.0,15210.0,15478.0,16167.0,39519.0,CHECK,5172.0,856.0,954.0,1281.0,5447.0,True,False,12.32,14.36,38.88,12.62,4.72,True,700.0,1000.0,150.0,200.0,250.0,False,2.26,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,KISCO홀딩스,001940,10581.0,12213.0,12886.0,11830.0,10646.0,False,871.0,974.0,657.0,576.0,827.0,True,False,6.31,1.7,3.29,5.58,4.16,False,180.0,250.0,280.0,280.0,300.0,True,2.11,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,KTB투자증권,030210,2631.0,3342.0,3587.0,3812.0,5311.0,True,287.0,428.0,371.0,375.0,665.0,True,False,8.3,7.66,6.73,9.18,13.04,False,0.0,0.0,0.0,150.0,150.0,True,4.7,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,LG,003550,96739.0,118411.0,77434.0,65345.0,66321.0,False,13227.0,21858.0,18213.0,9943.0,17022.0,True,False,8.01,16.04,10.96,5.87,7.5,False,1300.0,1300.0,2000.0,2200.0,2500.0,True,2.86,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,LG디스플레이,034220,265041.0,277902.0,243366.0,234756.0,242301.0,False,13114.0,24616.0,929.0,-13594.0,-291.0,False,False,7.21,13.19,-1.46,-22.35,-0.79,False,500.0,500.0,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,LX인터내셔널,001120,119667.0,128272.0,99882.0,105309.0,112826.0,False,1741.0,2123.0,1657.0,1348.0,1598.0,True,False,4.75,4.93,-6.06,2.48,23.71,False,250.0,250.0,250.0,300.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,NH프라임리츠,338100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""c:\projects\python-stockMarketDataProcessing\python-stockMarketDataProcessing\stock_screener\main.py"", line 66, in checker
    df.loc[i, f""{columns[j]} 매출""] = revenue
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 723, in __setitem__
    iloc._setitem_with_indexer(indexer, value, self.name)
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 1730, in _setitem_with_indexer
    self._setitem_with_indexer_split_path(indexer, value, name)
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 1751, in _setitem_with_indexer_split_path
    value = self._align_series(indexer, Series(value))
  File ""c:\projects\python-stockMarketDataProcessing\venv\lib\site-packages\pandas\core\indexing.py"", line 2149, in _align_series
    raise ValueError(""Incompatible indexer with Series"")
ValueError: Incompatible indexer with Series
",,,,,,,,,,,,,,,
1233,OCI,010060,27367.0,36316.0,31121.0,26051.0,20025.0,False,1325.0,2844.0,1587.0,-1806.0,-861.0,False,False,7.87,7.17,3.06,-26.2,-9.89,False,400.0,1950.0,850.0,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,PI첨단소재,178920,1531.0,2164.0,2455.0,2237.0,2618.0,CHECK,323.0,530.0,605.0,336.0,600.0,True,False,9.55,13.75,13.8,6.95,15.62,True,450.0,800.0,830.0,315.0,711.0,False,1.92,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,S-Oil,010950,163218.0,208914.0,254633.0,243942.0,168297.0,False,16169.0,13733.0,6395.0,4201.0,-10991.0,False,False,20.46,18.84,3.88,1.01,-13.07,False,6200.0,5900.0,750.0,200.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,SK네트웍스,001740,129047.0,152023.0,126458.0,130542.0,106259.0,False,1554.0,1428.0,1335.0,1094.0,1239.0,True,False,-3.3,1.39,0.31,-5.85,1.63,False,100.0,120.0,120.0,120.0,120.0,True,2.47,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,SK케미칼,285130,,878.0,13677.0,11129.0,12147.0,False,,-92.0,457.0,412.0,1063.0,False,False,,,0.87,1.51,30.48,True,,0.0,400.0,450.0,2000.0,True,0.51,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,SK하이닉스,000660,171980.0,301094.0,404451.0,269907.0,319004.0,CHECK,32767.0,137213.0,208438.0,27192.0,50126.0,True,False,13.01,36.8,38.53,4.23,9.53,True,600.0,1000.0,1500.0,1000.0,1170.0,False,0.99,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,SNT모티브,064960,11538.0,11375.0,9189.0,9763.0,9407.0,False,716.0,967.0,582.0,892.0,894.0,True,False,5.01,8.12,7.77,0.33,7.27,False,1000.0,1000.0,1200.0,1400.0,1600.0,True,3.24,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,계룡건설산업,013580,19585.0,22408.0,22927.0,22757.0,22000.0,CHECK,776.0,1150.0,1537.0,1359.0,1748.0,True,False,5.91,16.7,24.46,16.94,18.69,True,0.0,0.0,500.0,600.0,600.0,True,2.14,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,고려아연,010130,58475.0,65967.0,68833.0,66948.0,75819.0,CHECK,7647.0,8948.0,7647.0,8053.0,8974.0,True,False,11.18,10.96,8.64,9.76,8.37,False,8500.0,10000.0,11000.0,14000.0,15000.0,True,3.74,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,남양유업,003920,12392.0,11670.0,10797.0,10308.0,9489.0,False,418.0,51.0,86.0,4.0,-771.0,False,False,4.28,0.56,0.23,3.25,-6.04,False,1000.0,1000.0,1000.0,1000.0,1000.0,True,0.35,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,남해화학,025860,10965.0,11224.0,12427.0,11872.0,10098.0,False,127.0,281.0,170.0,153.0,264.0,True,False,,6.56,1.97,3.74,5.65,False,45.0,80.0,50.0,60.0,80.0,False,0.97,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,노루페인트,090350,4789.0,5514.0,6147.0,6475.0,6429.0,CHECK,312.0,278.0,227.0,292.0,323.0,True,False,3.47,10.23,4.2,6.0,5.48,False,200.0,250.0,250.0,275.0,275.0,True,2.77,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,녹십자,006280,11979.0,12879.0,13349.0,13571.0,15041.0,True,785.0,903.0,502.0,417.0,503.0,True,False,6.46,5.24,3.28,-0.35,7.48,False,1250.0,1250.0,1000.0,1000.0,1500.0,False,0.37,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,대상,001680,28550.0,29688.0,29568.0,29640.0,31132.0,CHECK,1111.0,967.0,1202.0,1298.0,1744.0,True,False,7.87,6.13,7.27,11.21,12.02,False,400.0,500.0,550.0,600.0,700.0,True,2.69,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,대성에너지,117580,7386.0,7660.0,7710.0,7748.0,7432.0,False,193.0,199.0,160.0,243.0,263.0,True,False,4.84,5.01,,4.28,4.55,False,250.0,250.0,250.0,250.0,250.0,True,4.69,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,대성홀딩스,016710,8747.0,9031.0,9098.0,9186.0,8895.0,False,269.0,245.0,184.0,239.0,274.0,True,False,3.7,5.34,4.79,3.24,9.73,False,250.0,250.0,250.0,250.0,250.0,True,1.01,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,대한제강,084010,8979.0,12285.0,11338.0,10217.0,10961.0,CHECK,563.0,471.0,46.0,420.0,818.0,True,False,9.49,6.86,-3.83,6.73,10.21,False,330.0,300.0,150.0,200.0,300.0,False,2.88,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,더존비즈온,012510,1768.0,2044.0,2269.0,2627.0,3065.0,True,384.0,505.0,540.0,668.0,767.0,True,True,19.82,23.49,23.36,18.78,15.09,True,290.0,400.0,450.0,470.0,450.0,False,0.43,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,두산퓨얼셀,336260,,,,2212.0,4618.0,True,,,,195.0,260.0,True,True,,,,,4.18,False,,,,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,만호제강,001080,,2142.0,2152.0,2092.0,1964.0,False,,29.0,20.0,-14.0,-4.0,False,False,,1.84,1.17,0.46,0.55,False,,150.0,150.0,200.0,200.0,True,0.88,False,,,,,,,,,,,,1961.0,13.0,0.37,200.0,,,,,,,,,,,
1253,모나미,005360,1402.0,1377.0,1352.0,1320.0,1278.0,False,101.0,76.0,69.0,21.0,0.0,False,False,7.87,3.69,0.84,1.49,0.09,False,70.0,70.0,70.0,70.0,70.0,True,1.28,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,문배철강,008420,1299.0,1560.0,1594.0,1626.0,1527.0,CHECK,54.0,65.0,33.0,26.0,28.0,True,False,8.42,10.48,4.7,2.14,7.47,False,50.0,50.0,50.0,50.0,50.0,True,1.46,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,미창석유공업,003650,2806.0,3132.0,3163.0,3237.0,2776.0,False,167.0,136.0,126.0,175.0,187.0,True,False,13.37,5.07,3.86,,7.36,False,2200.0,1700.0,1600.0,2000.0,2100.0,False,3.27,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,백광산업,001340,1347.0,1450.0,1755.0,1684.0,1713.0,CHECK,54.0,90.0,275.0,212.0,125.0,True,False,2.0,5.06,15.71,,5.89,False,0.0,25.0,50.0,75.0,50.0,False,1.51,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,벽산,007210,4438.0,4147.0,4324.0,4335.0,4442.0,CHECK,352.0,216.0,99.0,-38.0,96.0,False,False,10.31,4.74,3.37,-1.18,-0.67,False,35.0,25.0,15.0,0.0,7.0,False,0.28,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,부광약품,003000,1386.0,1507.0,1942.0,1682.0,1697.0,CHECK,85.0,77.0,351.0,95.0,40.0,True,False,7.19,5.21,46.64,-2.0,-2.46,True,256.0,122.0,134.0,174.0,91.0,False,0.32,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,부국철강,026940,1402.0,1461.0,1424.0,1323.0,1389.0,False,26.0,13.0,9.0,3.0,18.0,True,False,2.91,2.08,1.85,1.64,0.72,False,75.0,75.0,75.0,75.0,75.0,True,1.68,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,부산도시가스,015350,8869.0,9352.0,9518.0,9728.0,9221.0,False,359.0,378.0,413.0,435.0,351.0,True,False,9.52,8.0,8.18,7.57,23.35,True,500.0,500.0,500.0,1000.0,1000.0,True,1.96,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,비비안,002070,2117.0,2152.0,2114.0,1967.0,1833.0,False,-27.0,-15.0,-45.0,31.0,20.0,False,False,-3.1,-1.45,-5.3,-2.12,-54.0,False,100.0,100.0,100.0,0.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,비상교육,100220,1439.0,1456.0,1619.0,1994.0,1723.0,CHECK,355.0,258.0,103.0,219.0,-149.0,False,False,13.93,8.95,1.17,5.36,-7.23,False,330.0,350.0,200.0,250.0,150.0,False,2.26,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,삼부토건,001470,3903.0,2804.0,1774.0,2263.0,3794.0,CHECK,-351.0,-194.0,-94.0,50.0,-78.0,False,False,1191.98,-14.52,-23.52,3.66,-8.73,True,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,삼성공조,006660,847.0,918.0,809.0,752.0,638.0,False,19.0,43.0,-11.0,-41.0,-13.0,False,False,3.97,5.55,2.99,2.21,2.46,False,90.0,100.0,80.0,60.0,80.0,False,1.11,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,삼성생명,032830,304286.0,319590.0,322409.0,318040.0,345343.0,CHECK,9865.0,16906.0,25833.0,12526.0,17900.0,True,False,8.55,4.51,5.95,3.26,3.53,False,1200.0,2000.0,2650.0,2650.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,삼성전기,009150,60330.0,68385.0,80020.0,77183.0,82087.0,CHECK,244.0,3062.0,11499.0,7409.0,8291.0,True,False,0.35,3.82,14.5,10.18,10.92,False,500.0,750.0,1000.0,1100.0,1400.0,True,0.79,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,삼양패키징,272550,3101.0,3334.0,3663.0,3754.0,3676.0,CHECK,410.0,427.0,350.0,416.0,523.0,True,False,11.92,12.05,8.38,10.29,10.88,True,0.0,0.0,500.0,750.0,1000.0,True,4.71,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,삼일씨엔에스,004440,2841.0,2209.0,2056.0,1955.0,1861.0,False,557.0,129.0,37.0,36.0,-3.0,False,False,15.38,1.53,-2.62,0.97,-0.37,False,600.0,70.0,0.0,38.0,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,삼화전기,009470,1996.0,2070.0,2047.0,1951.0,1993.0,False,38.0,86.0,70.0,51.0,58.0,True,False,3.52,30.16,14.29,7.03,9.04,True,50.0,70.0,100.0,100.0,100.0,True,0.48,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,삼화페인트공업,000390,4822.0,4881.0,5242.0,5403.0,5517.0,True,189.0,88.0,79.0,112.0,150.0,True,False,4.72,0.66,0.27,1.34,2.29,False,300.0,175.0,125.0,125.0,150.0,False,1.06,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,샘표,007540,203.0,2634.0,2759.0,2810.0,3191.0,True,14.0,180.0,197.0,295.0,411.0,True,True,0.97,6.37,8.82,7.75,10.5,False,200.0,200.0,200.0,200.0,200.0,True,0.41,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,서흥,008490,3404.0,3500.0,3935.0,4607.0,5530.0,True,401.0,373.0,393.0,474.0,743.0,True,False,11.02,8.73,9.47,11.14,16.73,True,330.0,300.0,350.0,400.0,450.0,False,0.88,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,성안,011300,1957.0,2031.0,2202.0,2169.0,1280.0,False,-67.0,-50.0,-107.0,-130.0,-174.0,False,False,-0.85,-11.56,-12.64,-16.49,-36.36,False,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,세아베스틸,001430,25311.0,30553.0,32781.0,29365.0,25358.0,False,1435.0,1885.0,559.0,438.0,-33.0,False,False,5.53,7.09,1.14,0.93,-14.18,False,800.0,900.0,850.0,300.0,200.0,False,1.89,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,세하,027970,1594.0,1645.0,1772.0,1777.0,1895.0,True,109.0,7.0,100.0,141.0,211.0,True,False,68.26,-15.84,23.41,34.66,21.14,True,,0.0,0.0,0.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,신라교역,004970,3047.0,4131.0,3552.0,3696.0,3723.0,CHECK,59.0,294.0,74.0,-42.0,-49.0,False,False,6.19,5.65,8.17,2.01,1.48,False,250.0,500.0,500.0,500.0,500.0,True,5.47,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,신세계건설,034300,14382.0,10644.0,10843.0,10162.0,9568.0,False,519.0,247.0,218.0,242.0,206.0,True,False,34.22,20.18,24.25,8.91,6.12,True,500.0,750.0,750.0,800.0,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,신영와코루,005800,1795.0,1824.0,1742.0,1781.0,1780.0,False,32.0,60.0,22.0,2.0,5.0,True,False,5.93,3.02,1.38,0.92,0.93,False,2500.0,1500.0,1500.0,1500.0,1500.0,False,1.44,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,신영증권,001720,,19850.0,16429.0,16651.0,25676.0,CHECK,,835.0,1143.0,1033.0,162.0,True,False,,5.87,6.73,6.53,1.8,False,,2450.0,2750.0,2750.0,2500.0,False,7.01,True,,,,,,,,,,,,28578.0,2575.0,15.34,4000.0,,,,,,,,,,,
1280,신원,009270,6401.0,6399.0,6215.0,6749.0,6943.0,CHECK,150.0,8.0,15.0,90.0,3.0,True,False,-3.16,-5.44,-3.31,0.74,-3.91,False,0.0,0.0,0.0,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,신풍제지,002870,1286.0,1443.0,1541.0,1569.0,338.0,False,20.0,-21.0,122.0,114.0,-104.0,False,False,3.26,2.16,18.04,32.25,38.76,True,0.0,0.0,80.0,60.0,50.0,False,1.43,False,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,아시아나IDT,267850,2630.0,2649.0,2454.0,2461.0,1959.0,False,172.0,219.0,158.0,114.0,88.0,True,False,21.66,15.24,6.6,-5.44,-6.03,False,0.0,500.0,500.0,500.0,0.0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,
